"table_name","column_name"
picklistvalueinfo,label
picklistvalueinfo,validfor
picklistvalueinfo,value
pipelineinspectionlistview,changeperiodliteraltype
pipelineinspectionlistview,changeperiodstartdate
pipelineinspectionlistview,createdbyid
pipelineinspectionlistview,createddate
pipelineinspectionlistview,dateliteraltype
pipelineinspectionlistview,enddate
pipelineinspectionlistview,id
pipelineinspectionlistview,isdeleted
pipelineinspectionlistview,issystemmanaged
pipelineinspectionlistview,lastmodifiedbyid
pipelineinspectionlistview,lastmodifieddate
pipelineinspectionlistview,listviewid
pipelineinspectionlistview,marketsegments
pipelineinspectionlistview,startdate
pipelineinspectionlistview,summaryfield
pipelineinspectionlistview,systemmodstamp
pipelineinspectionlistview,userid
pipelineinspectionlistview,viewtype
pipelineinspectionsumfield,createdbyid
pipelineinspectionsumfield,createddate
pipelineinspectionsumfield,id
pipelineinspectionsumfield,isdeleted
pipelineinspectionsumfield,language
pipelineinspectionsumfield,lastmodifiedbyid
pipelineinspectionsumfield,lastmodifieddate
pipelineinspectionsumfield,sobjecttype
pipelineinspectionsumfield,summaryfield
pipelineinspectionsumfield,systemmodstamp
platformaction,actionlistcontext
platformaction,actiontarget
platformaction,actiontargettype
platformaction,apiname
platformaction,category
platformaction,confirmationmessage
platformaction,deviceformat
platformaction,externalid
platformaction,groupid
platformaction,iconcontenttype
platformaction,iconheight
platformaction,iconurl
platformaction,iconwidth
platformaction,id
platformaction,invocationstatus
platformaction,invokedbyuserid
platformaction,isgroupdefault
platformaction,ismassaction
platformaction,label
platformaction,lastmodifieddate
platformaction,opentype
platformaction,primarycolor
platformaction,relatedlistrecordid
platformaction,relatedsourceentity
platformaction,retrievalmode
platformaction,section
platformaction,sourceentity
platformaction,subtype
platformaction,targetobject
platformaction,targeturl
platformaction,type
platformcachepartition,createdbyid
platformcachepartition,createddate
platformcachepartition,description
platformcachepartition,developername
platformcachepartition,id
platformcachepartition,isdefaultpartition
platformcachepartition,isdeleted
platformcachepartition,language
platformcachepartition,lastmodifiedbyid
platformcachepartition,lastmodifieddate
platformcachepartition,masterlabel
platformcachepartition,namespaceprefix
platformcachepartition,systemmodstamp
platformcachepartitiontype,allocatedcapacity
platformcachepartitiontype,allocatedpartnercapacity
platformcachepartitiontype,allocatedpurchasedcapacity
platformcachepartitiontype,allocatedtrialcapacity
platformcachepartitiontype,cachetype
platformcachepartitiontype,createdbyid
platformcachepartitiontype,createddate
platformcachepartitiontype,id
platformcachepartitiontype,isdeleted
platformcachepartitiontype,lastmodifiedbyid
platformcachepartitiontype,lastmodifieddate
platformcachepartitiontype,platformcachepartitionid
platformcachepartitiontype,systemmodstamp
platformeventusagemetric,enddate
platformeventusagemetric,externalid
platformeventusagemetric,id
platformeventusagemetric,name
platformeventusagemetric,startdate
platformeventusagemetric,value
presenceconfigdeclinereason,createdbyid
presenceconfigdeclinereason,createddate
presenceconfigdeclinereason,id
presenceconfigdeclinereason,isdeleted
presenceconfigdeclinereason,lastmodifiedbyid
presenceconfigdeclinereason,lastmodifieddate
presenceconfigdeclinereason,presencedeclinereasonid
presenceconfigdeclinereason,presenceuserconfigid
presenceconfigdeclinereason,systemmodstamp
presencedeclinereason,createdbyid
presencedeclinereason,createddate
presencedeclinereason,developername
presencedeclinereason,id
presencedeclinereason,isdeleted
presencedeclinereason,language
presencedeclinereason,lastmodifiedbyid
presencedeclinereason,lastmodifieddate
presencedeclinereason,masterlabel
presencedeclinereason,systemmodstamp
presenceuserconfig,acwextensionduration
presenceuserconfig,afterconvoworkmaxtime
presenceuserconfig,capacity
presenceuserconfig,createdbyid
presenceuserconfig,createddate
presenceuserconfig,customsoundid
presenceuserconfig,developername
presenceuserconfig,hasacwextensionenabled
presenceuserconfig,hasafterconvoworktimer
presenceuserconfig,id
presenceuserconfig,interruptiblecapacity
presenceuserconfig,isdeleted
presenceuserconfig,language
presenceuserconfig,lastmodifiedbyid
presenceuserconfig,lastmodifieddate
presenceuserconfig,masterlabel
presenceuserconfig,maxextensions
presenceuserconfig,options
presenceuserconfig,presencestatusondeclineid
presenceuserconfig,presencestatusonpushtimeoutid
presenceuserconfig,soundlength
presenceuserconfig,systemmodstamp
presenceuserconfigprofile,createdbyid
presenceuserconfigprofile,createddate
presenceuserconfigprofile,id
presenceuserconfigprofile,isdeleted
presenceuserconfigprofile,lastmodifiedbyid
presenceuserconfigprofile,lastmodifieddate
presenceuserconfigprofile,presenceuserconfigid
presenceuserconfigprofile,profileid
presenceuserconfigprofile,systemmodstamp
presenceuserconfiguser,createdbyid
presenceuserconfiguser,createddate
presenceuserconfiguser,id
presenceuserconfiguser,isdeleted
presenceuserconfiguser,lastmodifiedbyid
presenceuserconfiguser,lastmodifieddate
presenceuserconfiguser,presenceuserconfigid
presenceuserconfiguser,systemmodstamp
presenceuserconfiguser,userid
pricebook2,codestersid__c
pricebook2,createdbyid
pricebook2,createddate
pricebook2,description
pricebook2,id
pricebook2,isactive
pricebook2,isarchived
pricebook2,isdeleted
pricebook2,isstandard
pricebook2,lastmodifiedbyid
pricebook2,lastmodifieddate
pricebook2,lastreferenceddate
pricebook2,lastvieweddate
pricebook2,learningsbxid__c
pricebook2,migrated__c
pricebook2,name
pricebook2,systemmodstamp
pricebook2,userrecordaccessid
pricebook2,vidcode_org_id__c
pricebook2changeevent,changeeventheader
pricebook2changeevent,codestersid__c
pricebook2changeevent,createdbyid
pricebook2changeevent,createddate
pricebook2changeevent,description
pricebook2changeevent,id
pricebook2changeevent,isactive
pricebook2changeevent,isarchived
pricebook2changeevent,isstandard
pricebook2changeevent,lastmodifiedbyid
pricebook2changeevent,lastmodifieddate
pricebook2changeevent,learningsbxid__c
pricebook2changeevent,migrated__c
pricebook2changeevent,name
pricebook2changeevent,replayid
pricebook2changeevent,vidcode_org_id__c
pricebook2history,createdbyid
pricebook2history,createddate
pricebook2history,datatype
pricebook2history,field
pricebook2history,id
pricebook2history,isdeleted
pricebook2history,newvalue
pricebook2history,oldvalue
pricebook2history,pricebook2id
pricebookentry,codestersid__c
pricebookentry,createdbyid
pricebookentry,createddate
pricebookentry,id
pricebookentry,isactive
pricebookentry,isarchived
pricebookentry,isdeleted
pricebookentry,lastmodifiedbyid
pricebookentry,lastmodifieddate
pricebookentry,learningsbxid__c
pricebookentry,migrated__c
pricebookentry,name
pricebookentry,pricebook2id
pricebookentry,product2id
pricebookentry,productcode
pricebookentry,systemmodstamp
pricebookentry,unitprice
pricebookentry,usestandardprice
pricebookentry,vidcode_org_id__c
pricebookentrychangeevent,changeeventheader
pricebookentrychangeevent,codestersid__c
pricebookentrychangeevent,createdbyid
pricebookentrychangeevent,createddate
pricebookentrychangeevent,id
pricebookentrychangeevent,isactive
pricebookentrychangeevent,isarchived
pricebookentrychangeevent,lastmodifiedbyid
pricebookentrychangeevent,lastmodifieddate
pricebookentrychangeevent,learningsbxid__c
pricebookentrychangeevent,migrated__c
pricebookentrychangeevent,pricebook2id
pricebookentrychangeevent,product2id
pricebookentrychangeevent,replayid
pricebookentrychangeevent,unitprice
pricebookentrychangeevent,usestandardprice
pricebookentrychangeevent,vidcode_org_id__c
pricebookentryhistory,createdbyid
pricebookentryhistory,createddate
pricebookentryhistory,datatype
pricebookentryhistory,field
pricebookentryhistory,id
pricebookentryhistory,isdeleted
pricebookentryhistory,newvalue
pricebookentryhistory,oldvalue
pricebookentryhistory,pricebookentryid
problem,approximate_date_time_issue_occurred__c
problem,browsers__c
problem,category
problem,class_name__c
problem,created_by_name__c
problem,createdbyid
problem,createddate
problem,curriculum_item__c
problem,description
problem,devices__c
problem,guid_s__c
problem,id
problem,impact
problem,incp__created_to_close_time_duration__c
problem,incp__problem_close_time__c
problem,incp__problem_start_date_time__c
problem,incp__start_to_resolution_time_duration__c
problem,isdeleted
problem,jira_ticket__c
problem,lastmodifiedbyid
problem,lastmodifieddate
problem,lastreferenceddate
problem,lastvieweddate
problem,ownerid
problem,parentproblemid
problem,priority
problem,priorityoverridereason
problem,problemnumber
problem,resolutiondatetime
problem,resolutionsummary
problem,resolvedbyid
problem,rootcausesummary
problem,status
problem,statuscode
problem,steps_to_reproduce_issue__c
problem,subcategory
problem,subject
problem,systemmodstamp
problem,troubleshooting_steps_attempted__c
problem,urgency
problem,user_information__c
problem,userrecordaccessid
problemchangeevent,approximate_date_time_issue_occurred__c
problemchangeevent,browsers__c
problemchangeevent,category
problemchangeevent,changeeventheader
problemchangeevent,class_name__c
problemchangeevent,created_by_name__c
problemchangeevent,createdbyid
problemchangeevent,createddate
problemchangeevent,curriculum_item__c
problemchangeevent,description
problemchangeevent,devices__c
problemchangeevent,guid_s__c
problemchangeevent,id
problemchangeevent,impact
problemchangeevent,incp__created_to_close_time_duration__c
problemchangeevent,incp__problem_close_time__c
problemchangeevent,incp__problem_start_date_time__c
problemchangeevent,incp__start_to_resolution_time_duration__c
problemchangeevent,jira_ticket__c
problemchangeevent,lastmodifiedbyid
problemchangeevent,lastmodifieddate
problemchangeevent,ownerid
problemchangeevent,parentproblemid
problemchangeevent,priority
problemchangeevent,priorityoverridereason
problemchangeevent,problemnumber
problemchangeevent,replayid
problemchangeevent,resolutiondatetime
problemchangeevent,resolutionsummary
problemchangeevent,resolvedbyid
problemchangeevent,rootcausesummary
problemchangeevent,status
problemchangeevent,steps_to_reproduce_issue__c
problemchangeevent,subcategory
problemchangeevent,subject
problemchangeevent,troubleshooting_steps_attempted__c
problemchangeevent,urgency
problemchangeevent,user_information__c
problemfeed,bestcommentid
problemfeed,body
problemfeed,commentcount
problemfeed,createdbyid
problemfeed,createddate
problemfeed,id
problemfeed,insertedbyid
problemfeed,isdeleted
problemfeed,isrichtext
problemfeed,lastmodifieddate
problemfeed,likecount
problemfeed,linkurl
problemfeed,networkscope
problemfeed,parentid
problemfeed,relatedrecordid
problemfeed,systemmodstamp
problemfeed,title
problemfeed,type
problemfeed,visibility
problemhistory,createdbyid
problemhistory,createddate
problemhistory,datatype
problemhistory,field
problemhistory,id
problemhistory,isdeleted
problemhistory,newvalue
problemhistory,oldvalue
problemhistory,problemid
problemincident,createdbyid
problemincident,createddate
problemincident,id
problemincident,isdeleted
problemincident,issueid
problemincident,lastmodifiedbyid
problemincident,lastmodifieddate
problemincident,name
problemincident,relatedentitytype
problemincident,relatedissueid
problemincident,relationshiptype
problemincident,systemmodstamp
problemincident,userrecordaccessid
problemincidentchangeevent,changeeventheader
problemincidentchangeevent,createdbyid
problemincidentchangeevent,createddate
problemincidentchangeevent,id
problemincidentchangeevent,issueid
problemincidentchangeevent,lastmodifiedbyid
problemincidentchangeevent,lastmodifieddate
problemincidentchangeevent,name
problemincidentchangeevent,relatedentitytype
problemincidentchangeevent,relatedissueid
problemincidentchangeevent,relationshiptype
problemincidentchangeevent,replayid
problemincidentfeed,bestcommentid
problemincidentfeed,body
problemincidentfeed,commentcount
problemincidentfeed,createdbyid
problemincidentfeed,createddate
problemincidentfeed,id
problemincidentfeed,insertedbyid
problemincidentfeed,isdeleted
problemincidentfeed,isrichtext
problemincidentfeed,lastmodifieddate
problemincidentfeed,likecount
problemincidentfeed,linkurl
problemincidentfeed,networkscope
problemincidentfeed,parentid
problemincidentfeed,relatedrecordid
problemincidentfeed,systemmodstamp
problemincidentfeed,title
problemincidentfeed,type
problemincidentfeed,visibility
problemincidenthistory,createdbyid
problemincidenthistory,createddate
problemincidenthistory,datatype
problemincidenthistory,field
problemincidenthistory,id
problemincidenthistory,isdeleted
problemincidenthistory,newvalue
problemincidenthistory,oldvalue
problemincidenthistory,problemincidentid
problemrelateditem,assetid
problemrelateditem,comment
problemrelateditem,createdbyid
problemrelateditem,createddate
problemrelateditem,id
problemrelateditem,impactlevel
problemrelateditem,impacttype
problemrelateditem,isdeleted
problemrelateditem,lastmodifiedbyid
problemrelateditem,lastmodifieddate
problemrelateditem,name
problemrelateditem,problemid
problemrelateditem,systemmodstamp
problemrelateditem,userrecordaccessid
problemrelateditemchangeevent,assetid
problemrelateditemchangeevent,changeeventheader
problemrelateditemchangeevent,comment
problemrelateditemchangeevent,createdbyid
problemrelateditemchangeevent,createddate
problemrelateditemchangeevent,id
problemrelateditemchangeevent,impactlevel
problemrelateditemchangeevent,impacttype
problemrelateditemchangeevent,lastmodifiedbyid
problemrelateditemchangeevent,lastmodifieddate
problemrelateditemchangeevent,name
problemrelateditemchangeevent,problemid
problemrelateditemchangeevent,replayid
problemrelateditemfeed,bestcommentid
problemrelateditemfeed,body
problemrelateditemfeed,commentcount
problemrelateditemfeed,createdbyid
problemrelateditemfeed,createddate
problemrelateditemfeed,id
problemrelateditemfeed,insertedbyid
problemrelateditemfeed,isdeleted
problemrelateditemfeed,isrichtext
problemrelateditemfeed,lastmodifieddate
problemrelateditemfeed,likecount
problemrelateditemfeed,linkurl
problemrelateditemfeed,networkscope
problemrelateditemfeed,parentid
problemrelateditemfeed,relatedrecordid
problemrelateditemfeed,systemmodstamp
problemrelateditemfeed,title
problemrelateditemfeed,type
problemrelateditemfeed,visibility
problemrelateditemhistory,createdbyid
problemrelateditemhistory,createddate
problemrelateditemhistory,datatype
problemrelateditemhistory,field
problemrelateditemhistory,id
problemrelateditemhistory,isdeleted
problemrelateditemhistory,newvalue
problemrelateditemhistory,oldvalue
problemrelateditemhistory,problemrelateditemid
problemshare,accesslevel
problemshare,id
problemshare,isdeleted
problemshare,lastmodifiedbyid
problemshare,lastmodifieddate
problemshare,parentid
problemshare,rowcause
problemshare,userorgroupid
processdefinition,createdbyid
processdefinition,createddate
processdefinition,description
processdefinition,developername
processdefinition,id
processdefinition,lastmodifiedbyid
processdefinition,lastmodifieddate
processdefinition,locktype
processdefinition,name
processdefinition,state
processdefinition,systemmodstamp
processdefinition,tableenumorid
processdefinition,type
processexception,attachedtoid
processexception,caseid
processexception,category
processexception,createdbyid
processexception,createddate
processexception,description
processexception,externalreference
processexception,id
processexception,isdeleted
processexception,lastmodifiedbyid
processexception,lastmodifieddate
processexception,lastreferenceddate
processexception,lastvieweddate
processexception,message
processexception,ownerid
processexception,priority
processexception,processexceptionnumber
processexception,severity
processexception,severitycategory
processexception,status
processexception,statuscategory
processexception,systemmodstamp
processexception,userrecordaccessid
processexceptionchangeevent,attachedtoid
processexceptionchangeevent,caseid
processexceptionchangeevent,category
processexceptionchangeevent,changeeventheader
processexceptionchangeevent,createdbyid
processexceptionchangeevent,createddate
processexceptionchangeevent,description
processexceptionchangeevent,externalreference
processexceptionchangeevent,id
processexceptionchangeevent,lastmodifiedbyid
processexceptionchangeevent,lastmodifieddate
processexceptionchangeevent,message
processexceptionchangeevent,ownerid
processexceptionchangeevent,priority
processexceptionchangeevent,processexceptionnumber
processexceptionchangeevent,replayid
processexceptionchangeevent,severity
processexceptionchangeevent,severitycategory
processexceptionchangeevent,status
processexceptionchangeevent,statuscategory
processexceptionevent,attachedtoid
processexceptionevent,backgroundoperationid
processexceptionevent,createdbyid
processexceptionevent,createddate
processexceptionevent,description
processexceptionevent,eventuuid
processexceptionevent,exceptiontype
processexceptionevent,externalreference
processexceptionevent,message
processexceptionevent,replayid
processexceptionevent,severity
processexceptionshare,accesslevel
processexceptionshare,id
processexceptionshare,isdeleted
processexceptionshare,lastmodifiedbyid
processexceptionshare,lastmodifieddate
processexceptionshare,parentid
processexceptionshare,rowcause
processexceptionshare,userorgroupid
processinstance,completeddate
processinstance,createdbyid
processinstance,createddate
processinstance,elapsedtimeindays
processinstance,elapsedtimeinhours
processinstance,elapsedtimeinminutes
processinstance,id
processinstance,isdeleted
processinstance,lastactorid
processinstance,lastmodifiedbyid
processinstance,lastmodifieddate
processinstance,processdefinitionid
processinstance,status
processinstance,submittedbyid
processinstance,systemmodstamp
processinstance,targetobjectid
processinstancechangeevent,changeeventheader
processinstancechangeevent,completeddate
processinstancechangeevent,createdbyid
processinstancechangeevent,createddate
processinstancechangeevent,id
processinstancechangeevent,lastactorid
processinstancechangeevent,lastmodifiedbyid
processinstancechangeevent,lastmodifieddate
processinstancechangeevent,processdefinitionid
processinstancechangeevent,replayid
processinstancechangeevent,status
processinstancechangeevent,submittedbyid
processinstancechangeevent,targetobjectid
processinstancehistory,actorid
processinstancehistory,comments
processinstancehistory,createdbyid
processinstancehistory,createddate
processinstancehistory,elapsedtimeindays
processinstancehistory,elapsedtimeinhours
processinstancehistory,elapsedtimeinminutes
processinstancehistory,id
processinstancehistory,isdeleted
processinstancehistory,ispending
processinstancehistory,originalactorid
processinstancehistory,processinstanceid
processinstancehistory,processnodeid
processinstancehistory,reminderssent
processinstancehistory,stepstatus
processinstancehistory,systemmodstamp
processinstancehistory,targetobjectid
processinstancenode,completeddate
processinstancenode,createdbyid
processinstancenode,createddate
processinstancenode,elapsedtimeindays
processinstancenode,elapsedtimeinhours
processinstancenode,elapsedtimeinminutes
processinstancenode,id
processinstancenode,isdeleted
processinstancenode,lastactorid
processinstancenode,lastmodifiedbyid
processinstancenode,lastmodifieddate
processinstancenode,nodestatus
processinstancenode,processinstanceid
processinstancenode,processnodeid
processinstancenode,processnodename
processinstancenode,systemmodstamp
processinstancenode,userrecordaccessid
processinstancestep,actorid
processinstancestep,comments
processinstancestep,createdbyid
processinstancestep,createddate
processinstancestep,elapsedtimeindays
processinstancestep,elapsedtimeinhours
processinstancestep,elapsedtimeinminutes
processinstancestep,id
processinstancestep,originalactorid
processinstancestep,processinstanceid
processinstancestep,stepnodeid
processinstancestep,stepstatus
processinstancestep,systemmodstamp
processinstancestepchangeevent,actorid
processinstancestepchangeevent,changeeventheader
processinstancestepchangeevent,comments
processinstancestepchangeevent,createdbyid
processinstancestepchangeevent,createddate
processinstancestepchangeevent,elapsedtimeindays
processinstancestepchangeevent,id
processinstancestepchangeevent,originalactorid
processinstancestepchangeevent,processinstanceid
processinstancestepchangeevent,replayid
processinstancestepchangeevent,stepnodeid
processinstancestepchangeevent,stepstatus
processinstanceworkitem,actorid
processinstanceworkitem,createdbyid
processinstanceworkitem,createddate
processinstanceworkitem,elapsedtimeindays
processinstanceworkitem,elapsedtimeinhours
processinstanceworkitem,elapsedtimeinminutes
processinstanceworkitem,id
processinstanceworkitem,isdeleted
processinstanceworkitem,originalactorid
processinstanceworkitem,processinstanceid
processinstanceworkitem,systemmodstamp
processnode,description
processnode,developername
processnode,id
processnode,name
processnode,processdefinitionid
processnode,systemmodstamp
product2,active_in_platform__c
product2,codestersid__c
product2,createdbyid
product2,createddate
product2,description
product2,displayurl
product2,does_not_prorate__c
product2,external_id__c
product2,externaldatasourceid
product2,externalid
product2,family
product2,id
product2,is_not_provisioned__c
product2,isactive
product2,isarchived
product2,isdeleted
product2,lastmodifiedbyid
product2,lastmodifieddate
product2,lastreferenceddate
product2,lastvieweddate
product2,lcom_suite__c
product2,learningsbxid__c
product2,license_type__c
product2,multiplier__c
product2,name
product2,netsuite_link__c
product2,netsuite_sku__c
product2,nyc_license_quantity__c
product2,pricedimensions__c
product2,product_family_filter__c
product2,product_id__c
product2,product_sub_family__c
product2,productcode
product2,quantityunitofmeasure
product2,sbqq__allocatepotonorders__c
product2,sbqq__assetamendmentbehavior__c
product2,sbqq__assetconversion__c
product2,sbqq__batchquantity__c
product2,sbqq__billingfrequency__c
product2,sbqq__billingtype__c
product2,sbqq__blockpricingfield__c
product2,sbqq__chargetype__c
product2,sbqq__component__c
product2,sbqq__compounddiscountrate__c
product2,sbqq__configurationevent__c
product2,sbqq__configurationfields__c
product2,sbqq__configurationfieldset__c
product2,sbqq__configurationformtitle__c
product2,sbqq__configurationtype__c
product2,sbqq__configurationvalidator__c
product2,sbqq__configuredcodepattern__c
product2,sbqq__configureddescriptionpattern__c
product2,sbqq__costeditable__c
product2,sbqq__costschedule__c
product2,sbqq__customconfigurationpage__c
product2,sbqq__customconfigurationrequired__c
product2,sbqq__customercommunityavailability__c
product2,sbqq__defaultpricingtable__c
product2,sbqq__defaultquantity__c
product2,sbqq__descriptionlocked__c
product2,sbqq__discountcategory__c
product2,sbqq__discountschedule__c
product2,sbqq__dynamicpricingconstraint__c
product2,sbqq__enablelargeconfiguration__c
product2,sbqq__excludefrommaintenance__c
product2,sbqq__excludefromopportunity__c
product2,sbqq__externallyconfigurable__c
product2,sbqq__generatecontractedprice__c
product2,sbqq__hasconfigurationattributes__c
product2,sbqq__hasconsumptionschedule__c
product2,sbqq__hidden__c
product2,sbqq__hidepriceinsearchresults__c
product2,sbqq__includeinmaintenance__c
product2,sbqq__newquotegroup__c
product2,sbqq__nondiscountable__c
product2,sbqq__nonpartnerdiscountable__c
product2,sbqq__optional__c
product2,sbqq__optionlayout__c
product2,sbqq__optionselectionmethod__c
product2,sbqq__priceeditable__c
product2,sbqq__pricingguidance__c
product2,sbqq__pricingmethod__c
product2,sbqq__pricingmethodeditable__c
product2,sbqq__productpictureid__c
product2,sbqq__quantityeditable__c
product2,sbqq__quantityscale__c
product2,sbqq__reconfigurationdisabled__c
product2,sbqq__renewalproduct__c
product2,sbqq__sortorder__c
product2,sbqq__specifications__c
product2,sbqq__subscriptionbase__c
product2,sbqq__subscriptioncategory__c
product2,sbqq__subscriptionconversion__c
product2,sbqq__subscriptionpercent__c
product2,sbqq__subscriptionpricing__c
product2,sbqq__subscriptiontarget__c
product2,sbqq__subscriptionterm__c
product2,sbqq__subscriptiontype__c
product2,sbqq__taxable__c
product2,sbqq__taxcode__c
product2,sbqq__termdiscountlevel__c
product2,sbqq__termdiscountschedule__c
product2,sbqq__upgradecredit__c
product2,sbqq__upgraderatio__c
product2,sbqq__upgradesource__c
product2,sbqq__upgradetarget__c
product2,stockkeepingunit
product2,students_with_licenses__c
product2,systemmodstamp
product2,userrecordaccessid
product2,vidcode_org_id__c
product2changeevent,active_in_platform__c
product2changeevent,changeeventheader
product2changeevent,codestersid__c
product2changeevent,createdbyid
product2changeevent,createddate
product2changeevent,description
product2changeevent,displayurl
product2changeevent,does_not_prorate__c
product2changeevent,external_id__c
product2changeevent,externaldatasourceid
product2changeevent,externalid
product2changeevent,family
product2changeevent,id
product2changeevent,is_not_provisioned__c
product2changeevent,isactive
product2changeevent,isarchived
product2changeevent,lastmodifiedbyid
product2changeevent,lastmodifieddate
product2changeevent,lcom_suite__c
product2changeevent,learningsbxid__c
product2changeevent,license_type__c
product2changeevent,multiplier__c
product2changeevent,name
product2changeevent,netsuite_link__c
product2changeevent,netsuite_sku__c
product2changeevent,nyc_license_quantity__c
product2changeevent,pricedimensions__c
product2changeevent,product_family_filter__c
product2changeevent,product_id__c
product2changeevent,product_sub_family__c
product2changeevent,productcode
product2changeevent,quantityunitofmeasure
product2changeevent,replayid
product2changeevent,sbqq__allocatepotonorders__c
product2changeevent,sbqq__assetamendmentbehavior__c
product2changeevent,sbqq__assetconversion__c
product2changeevent,sbqq__batchquantity__c
product2changeevent,sbqq__billingfrequency__c
product2changeevent,sbqq__billingtype__c
product2changeevent,sbqq__blockpricingfield__c
product2changeevent,sbqq__chargetype__c
product2changeevent,sbqq__component__c
product2changeevent,sbqq__compounddiscountrate__c
product2changeevent,sbqq__configurationevent__c
product2changeevent,sbqq__configurationfields__c
product2changeevent,sbqq__configurationfieldset__c
product2changeevent,sbqq__configurationformtitle__c
product2changeevent,sbqq__configurationtype__c
product2changeevent,sbqq__configurationvalidator__c
product2changeevent,sbqq__configuredcodepattern__c
product2changeevent,sbqq__configureddescriptionpattern__c
product2changeevent,sbqq__costeditable__c
product2changeevent,sbqq__costschedule__c
product2changeevent,sbqq__customconfigurationpage__c
product2changeevent,sbqq__customconfigurationrequired__c
product2changeevent,sbqq__customercommunityavailability__c
product2changeevent,sbqq__defaultpricingtable__c
product2changeevent,sbqq__defaultquantity__c
product2changeevent,sbqq__descriptionlocked__c
product2changeevent,sbqq__discountcategory__c
product2changeevent,sbqq__discountschedule__c
product2changeevent,sbqq__dynamicpricingconstraint__c
product2changeevent,sbqq__enablelargeconfiguration__c
product2changeevent,sbqq__excludefrommaintenance__c
product2changeevent,sbqq__excludefromopportunity__c
product2changeevent,sbqq__externallyconfigurable__c
product2changeevent,sbqq__generatecontractedprice__c
product2changeevent,sbqq__hasconfigurationattributes__c
product2changeevent,sbqq__hasconsumptionschedule__c
product2changeevent,sbqq__hidden__c
product2changeevent,sbqq__hidepriceinsearchresults__c
product2changeevent,sbqq__includeinmaintenance__c
product2changeevent,sbqq__newquotegroup__c
product2changeevent,sbqq__nondiscountable__c
product2changeevent,sbqq__nonpartnerdiscountable__c
product2changeevent,sbqq__optional__c
product2changeevent,sbqq__optionlayout__c
product2changeevent,sbqq__optionselectionmethod__c
product2changeevent,sbqq__priceeditable__c
product2changeevent,sbqq__pricingguidance__c
product2changeevent,sbqq__pricingmethod__c
product2changeevent,sbqq__pricingmethodeditable__c
product2changeevent,sbqq__productpictureid__c
product2changeevent,sbqq__quantityeditable__c
product2changeevent,sbqq__quantityscale__c
product2changeevent,sbqq__reconfigurationdisabled__c
product2changeevent,sbqq__renewalproduct__c
product2changeevent,sbqq__sortorder__c
product2changeevent,sbqq__specifications__c
product2changeevent,sbqq__subscriptionbase__c
product2changeevent,sbqq__subscriptioncategory__c
product2changeevent,sbqq__subscriptionconversion__c
product2changeevent,sbqq__subscriptionpercent__c
product2changeevent,sbqq__subscriptionpricing__c
product2changeevent,sbqq__subscriptiontarget__c
product2changeevent,sbqq__subscriptionterm__c
product2changeevent,sbqq__subscriptiontype__c
product2changeevent,sbqq__taxable__c
product2changeevent,sbqq__taxcode__c
product2changeevent,sbqq__termdiscountlevel__c
product2changeevent,sbqq__termdiscountschedule__c
product2changeevent,sbqq__upgradecredit__c
product2changeevent,sbqq__upgraderatio__c
product2changeevent,sbqq__upgradesource__c
product2changeevent,sbqq__upgradetarget__c
product2changeevent,stockkeepingunit
product2changeevent,students_with_licenses__c
product2changeevent,vidcode_org_id__c
product2feed,bestcommentid
product2feed,body
product2feed,commentcount
product2feed,createdbyid
product2feed,createddate
product2feed,id
product2feed,insertedbyid
product2feed,isdeleted
product2feed,isrichtext
product2feed,lastmodifieddate
product2feed,likecount
product2feed,linkurl
product2feed,networkscope
product2feed,parentid
product2feed,relatedrecordid
product2feed,systemmodstamp
product2feed,title
product2feed,type
product2feed,visibility
product2history,createdbyid
product2history,createddate
product2history,datatype
product2history,field
product2history,id
product2history,isdeleted
product2history,newvalue
product2history,oldvalue
product2history,product2id
productconsumptionschedule,consumptionscheduleid
productconsumptionschedule,createdbyid
productconsumptionschedule,createddate
productconsumptionschedule,id
productconsumptionschedule,isdeleted
productconsumptionschedule,lastmodifiedbyid
productconsumptionschedule,lastmodifieddate
productconsumptionschedule,productid
productconsumptionschedule,systemmodstamp
productconsumptionschedule,userrecordaccessid
productentitlementtemplate,createdbyid
productentitlementtemplate,createddate
productentitlementtemplate,entitlementtemplateid
productentitlementtemplate,id
productentitlementtemplate,product2id
productentitlementtemplate,systemmodstamp
profile,createdbyid
profile,createddate
profile,description
profile,id
profile,lastmodifiedbyid
profile,lastmodifieddate
profile,lastreferenceddate
profile,lastvieweddate
profile,name
profile,permissions
profile,systemmodstamp
profile,userlicenseid
profile,usertype
profilecalllogquickaction,createdbyid
profilecalllogquickaction,createddate
profilecalllogquickaction,id
profilecalllogquickaction,isdeleted
profilecalllogquickaction,lastmodifiedbyid
profilecalllogquickaction,lastmodifieddate
profilecalllogquickaction,profileid
profilecalllogquickaction,systemmodstamp
profileskill,createdbyid
profileskill,createddate
profileskill,description
profileskill,id
profileskill,isdeleted
profileskill,lastmodifiedbyid
profileskill,lastmodifieddate
profileskill,lastreferenceddate
profileskill,lastvieweddate
profileskill,name
profileskill,ownerid
profileskill,systemmodstamp
profileskill,usercount
profileskill,userrecordaccessid
profileskillendorsement,createdbyid
profileskillendorsement,createddate
profileskillendorsement,id
profileskillendorsement,isdeleted
profileskillendorsement,lastmodifiedbyid
profileskillendorsement,lastmodifieddate
